ped. #,type,time (s),x (cm),y (cm),density (m-2)
1,1,0.16683,-496.49,-22.787,-1
1,1,0.2002,-491.36,-21.932,-1
1,1,0.23357,-486.23,-21.077,-1
1,1,0.26693,-481.1,-21.077,-1
1,1,0.3003,-475.97,-19.367,-1
1,1,0.33367,-470.84,-19.367,-1
1,1,0.36703,-464,-19.367,-1
1,1,0.4004,-458.87,-17.657,-1
1,1,0.43377,-453.74,-17.657,-1
1,1,0.46713,-448.61,-16.802,-1
1,1,0.5005,-442.63,-15.947,-1
1,1,0.53387,-437.63,-13.28,-1
1,1,0.56723,-430.66,-13.382,-1
1,1,0.6006,-424.67,-12.528,-1
1,1,0.63397,-419.55,-9.9628,-1
1,1,0.66733,-412.7,-10.818,0.085356
1,1,0.7007,-407.58,-10.818,0.08635
1,1,0.73407,-401.59,-10.818,0.087732
1,1,0.76743,-396.46,-10.818,0.088797
1,1,0.8008,-390.48,-12.528,0.090074
1,1,0.83417,-385.35,-12.528,0.091555
1,1,0.86753,-381.07,-13.382,0.092811
1,1,0.9009,-375.09,-14.237,0.094379
1,1,0.93427,-369.57,-15.759,0.095452
1,1,0.96763,-363.12,-15.947,0.096901
1,1,1.001,-357.99,-17.657,0.098523
1,1,1.0344,-352.01,-17.657,0.10011
1,1,1.0677,-346.88,-18.512,0.10167
1,1,1.1011,-340.04,-19.367,0.10314
1,1,1.1345,-334.91,-18.512,0.10494
1,1,1.1678,-328.92,-19.367,0.10669
1,1,1.2012,-322.94,-19.367,0.10834
1,1,1.2346,-316.1,-19.367,0.11059
1,1,1.2679,-310.97,-19.367,0.11261
1,1,1.3013,-305.84,-19.367,0.11431
1,1,1.3347,-300.61,-18.965,0.11638
1,1,1.368,-294.73,-17.657,0.11843
1,1,1.4014,-287.89,-17.657,0.12025
1,1,1.4348,-282.76,-17.657,0.12209
1,1,1.4681,-276.77,-16.802,0.12424
1,1,1.5015,-271.73,-15.349,0.12635
1,1,1.5349,-264.8,-14.237,0.12878
1,1,1.5682,-257.96,-14.237,0.131
1,1,1.6016,-252.84,-13.382,0.13392
1,1,1.635,-246.85,-12.528,0.13709
