ped. #,type,time (s),x (cm),y (cm),density (m-2)
1,1,0,-499.91,67.835,-1
1,1,0.033367,-493.92,66.98,-1
1,1,0.066733,-488.79,66.98,-1
1,1,0.1001,-483.66,67.835,-1
1,1,0.13347,-481.1,67.835,-1
1,1,0.16683,-470.84,67.835,-1
1,1,0.2002,-464.86,68.69,-1
1,1,0.23357,-459.73,68.69,-1
1,1,0.26693,-452.89,68.69,-1
1,1,0.3003,-447.76,69.545,-1
1,1,0.33367,-442.63,69.545,-1
1,1,0.36703,-438.18,69.887,-1
1,1,0.4004,-433.22,69.545,-1
1,1,0.43377,-428.95,69.545,-1
1,1,0.46713,-425.19,70.228,-1
1,1,0.5005,-419.55,70.4,-1
1,1,0.53387,-416.13,70.4,-1
1,1,0.56723,-411,70.4,-1
1,1,0.6006,-405.87,70.4,-1
1,1,0.63397,-401.59,70.4,-1
1,1,0.66733,-396.46,69.545,-1
1,1,0.7007,-391.5,69.203,-1
1,1,0.73407,-385.35,68.69,-1
1,1,0.76743,-381.07,66.98,-1
1,1,0.8008,-375.94,66.98,-1
1,1,0.83417,-371.67,66.98,-1
1,1,0.86753,-365.69,66.98,-1
1,1,0.9009,-360.56,66.98,-1
1,1,0.93427,-356.28,66.98,-1
1,1,0.96763,-350.3,66.98,-1
1,1,1.001,-345.17,66.98,-1
1,1,1.0344,-340.04,68.69,-1
1,1,1.0677,-334.91,68.69,-1
1,1,1.1011,-328.92,68.69,-1
1,1,1.1345,-323.11,68.348,-1
1,1,1.1678,-316.95,68.69,-1
1,1,1.2012,-311.82,68.69,-1
1,1,1.2346,-304.99,68.69,-1
1,1,1.2679,-299.86,68.69,-1
1,1,1.3013,-294.37,70.37,-1
1,1,1.3347,-289.6,70.4,-1
1,1,1.368,-284.47,70.4,-1
1,1,1.4014,-281.05,70.4,-1
1,1,1.4348,-275.92,70.4,-1
1,1,1.4681,-270.79,69.545,-1
1,1,1.5015,-265.66,69.545,-1
1,1,1.5349,-261.38,68.69,-1
1,1,1.5682,-256.26,68.69,-1
1,1,1.6016,-251.13,67.835,-1
1,1,1.635,-246,67.835,-1
1,1,1.6683,-240.87,66.98,-1
1,1,1.7017,-234.88,66.125,-1
1,1,1.7351,-229.32,64.843,-1
1,1,1.7684,-224.62,65.27,-1
1,1,1.8018,-219.49,63.56,-1
1,1,1.8352,-213.51,64.415,-1
1,1,1.8685,-209.24,63.56,-1
1,1,1.9019,-204.1,64.415,-1
1,1,1.9353,-198.98,65.27,-1
1,1,1.9686,-194.7,66.125,-1
1,1,2.002,-189.57,65.27,-1
1,1,2.0354,-184.44,65.27,-1
1,1,2.0687,-179.31,65.27,-1
1,1,2.1021,-174.18,66.98,-1
1,1,2.1355,-169.05,66.98,-1
1,1,2.1688,-162.21,67.835,-1
1,1,2.2022,-156.91,68.348,-1
1,1,2.2356,-151.1,68.69,-1
1,1,2.2689,-145.12,70.4,-1
1,1,2.3023,-139.99,70.4,-1
1,1,2.3357,-134,71.254,-1
1,1,2.369,-128.87,71.254,-1
1,1,2.4024,-123.74,71.254,-1
1,1,2.4358,-118.61,70.4,-1
1,1,2.4691,-114.34,70.4,-1
1,1,2.5025,-110.37,70.047,-1
1,1,2.5359,-104.94,69.545,-1
1,1,2.5692,-99.805,68.69,-1
1,1,2.6026,-94.676,66.98,-1
1,1,2.636,-89.888,66.809,-1
1,1,2.6693,-83.989,65.698,-1
1,1,2.7027,-78.432,64.415,-1
1,1,2.7361,-73.303,62.705,-1
1,1,2.7694,-68.173,61.85,-1
1,1,2.8028,-61.334,60.995,-1
1,1,2.8362,-56.205,60.995,-1
1,1,2.8695,-51.075,60.995,-1
1,1,2.9029,-45.845,61.398,-1
1,1,2.9363,-40.474,61.679,-1
1,1,2.9696,-35.687,61.85,-1
1,1,3.003,-30.557,61.85,-1
1,1,3.0364,-22.863,61.85,-1
1,1,3.0697,-19.946,62.152,-1
1,1,3.1031,-15.67,61.821,-1
1,1,3.1365,-10.039,62.705,-1
1,1,3.1698,-4.0545,62.705,-1
1,1,3.2032,1.9299,63.56,-1
1,1,3.2366,7.2567,64.284,-1
1,1,3.2699,13.044,64.415,-1
1,1,3.3033,19.199,65.612,-1
1,1,3.3367,24.158,66.125,-1
1,1,3.37,29.287,66.125,-1
1,1,3.4034,34.417,66.125,-1
1,1,3.4368,39.546,66.125,-1
1,1,3.4701,44.676,66.125,-1
1,1,3.5035,49.805,66.125,-1
1,1,3.5369,54.08,66.125,-1
1,1,3.5702,59.209,66.125,-1
1,1,3.6036,64.339,65.27,-1
1,1,3.637,69.468,65.27,-1
1,1,3.6703,74.598,64.415,-1
1,1,3.7037,79.727,64.415,-1
1,1,3.7371,85.712,63.56,-1
1,1,3.7704,90.841,63.56,-1
1,1,3.8038,97.681,63.56,-1
1,1,3.8372,102.81,65.27,-1
1,1,3.8705,108.45,65.441,-1
1,1,3.9039,113.07,66.125,-1
1,1,3.9373,118.2,66.125,-1
1,1,3.9706,123.16,66.638,-1
1,1,4.004,128.46,66.98,-1
1,1,4.0374,133.59,66.98,-1
1,1,4.0707,138.72,66.98,-1
1,1,4.1041,143.85,66.98,-1
1,1,4.1375,149.83,67.835,-1
1,1,4.1708,155.82,68.69,-1
1,1,4.2042,162.65,69.545,-1
1,1,4.2376,167.78,70.4,-1
1,1,4.2709,173.77,70.4,-1
1,1,4.3043,179.75,70.4,-1
1,1,4.3377,184.88,71.254,-1
1,1,4.371,190.01,71.254,-1
1,1,4.4044,195.14,71.254,-1
1,1,4.4378,200.27,71.254,-1
1,1,4.4711,206.26,70.4,-1
1,1,4.5045,211.04,70.57,-1
1,1,4.5379,215.66,70.4,-1
1,1,4.5712,220.79,69.545,-1
1,1,4.6046,225.92,69.545,-1
1,1,4.638,231.9,68.69,-1
1,1,4.6713,237.89,67.835,-1
1,1,4.7047,244.81,67.236,-1
1,1,4.7381,251.31,67.065,-1
1,1,4.7714,257.12,66.552,-1
1,1,4.8048,262.68,67.835,-1
1,1,4.8382,269.52,67.835,-1
1,1,4.8715,274.65,67.835,-1
1,1,4.9049,281.06,68.262,-1
1,1,4.9383,286.62,68.69,-1
1,1,4.9716,291.75,68.69,-1
1,1,5.005,296.88,68.69,-1
1,1,5.0384,302.01,68.69,-1
1,1,5.0717,307.14,69.545,-1
1,1,5.1051,313.12,70.4,-1
1,1,5.1385,319.1,70.4,-1
1,1,5.1718,325.09,71.254,-1
1,1,5.2052,331.07,71.254,-1
1,1,5.2386,337.06,71.254,-1
1,1,5.2719,342.19,71.254,-1
1,1,5.3053,347.32,72.109,-1
1,1,5.3387,352.45,71.254,-1
1,1,5.372,357.58,71.254,-1
1,1,5.4054,361.85,70.4,-1
1,1,5.4388,366.55,69.972,-1
1,1,5.4721,371.25,68.69,-1
1,1,5.5055,376.38,68.69,-1
1,1,5.5389,382.37,67.835,-1
1,1,5.5722,387.5,66.98,-1
1,1,5.6056,393.48,66.125,-1
1,1,5.639,399.47,64.415,-1
1,1,5.6723,405.02,63.988,-1
1,1,5.7057,410.58,63.56,-1
1,1,5.7391,415.71,63.56,-1
1,1,5.7724,419.99,62.705,-1
1,1,5.8058,425.11,62.705,-1
1,1,5.8392,429.14,63.409,-1
1,1,5.8725,433.66,63.56,-1
1,1,5.9059,437.71,63.264,-1
1,1,5.9393,442.21,62.705,-1
1,1,5.9726,445.63,62.705,-1
1,1,6.006,452.69,62.341,-1
1,1,6.0394,454.18,61.85,-1
1,1,6.0727,459.01,57.928,-1
1,1,6.1061,461.53,61.679,-1
1,1,6.1395,466.5,62.735,-1
1,1,6.1728,470.43,62.705,-1
1,1,6.2062,476.41,63.56,-1
1,1,6.2396,482.74,64.244,-1
1,1,6.2729,487.52,64.415,-1
1,1,6.3063,492.48,64.073,-1
1,1,6.3397,496.07,64.415,-1
1,1,6.373,499.83,64.244,-1
2,1,0,-499.91,136.23,-1
2,1,0.033367,-494.78,136.23,-1
2,1,0.066733,-488.96,136.57,-1
2,1,0.1001,-483.49,135.89,-1
2,1,0.13347,-478.2,135.31,-1
2,1,0.16683,-472.12,134.09,-1
2,1,0.2002,-466.5,133.99,-1
2,1,0.23357,-459.73,132.81,-1
2,1,0.26693,-453.94,132.68,-1
2,1,0.3003,-448.28,131.89,-1
2,1,0.33367,-441.26,131.78,-1
2,1,0.36703,-436.64,131.95,-1
2,1,0.4004,-431.09,131.53,-1
2,1,0.43377,-425.19,132.13,-1
2,1,0.46713,-420.53,132.15,-1
2,1,0.5005,-415.27,132.81,-1
2,1,0.53387,-410.14,132.81,-1
2,1,0.56723,-404.58,133.24,-1
2,1,0.6006,-399.03,132.81,-1
2,1,0.63397,-393.04,132.81,-1
2,1,0.66733,-387.49,133.24,-1
2,1,0.7007,-381.93,133.66,-1
2,1,0.73407,-375.94,133.66,-1
2,1,0.76743,-369.96,133.66,-1
2,1,0.8008,-363.98,134.52,-1
2,1,0.83417,-358.42,134.95,-1
2,1,0.86753,-352.31,135.88,-1
2,1,0.9009,-346.88,136.23,-1
2,1,0.93427,-341.32,135.8,-1
2,1,0.96763,-335.76,137.08,-1
2,1,1.001,-331.09,136.49,-1
2,1,1.0344,-325.93,135.8,-1
2,1,1.0677,-320.65,136.4,-1
2,1,1.1011,-315.67,134.95,-1
2,1,1.1345,-310.54,134.95,-1
2,1,1.1678,-305.33,135.2,-1
2,1,1.2012,-299.17,134.86,-1
2,1,1.2346,-294.56,134.18,-1
2,1,1.2679,-289.43,133.15,-1
2,1,1.3013,-283.44,132.47,-1
2,1,1.3347,-277.63,131.1,-1
2,1,1.368,-271.99,131.78,-1
2,1,1.4014,-266.45,130.57,-1
2,1,1.4348,-261.81,130.67,-1
2,1,1.4681,-257.11,130.24,-1
2,1,1.5015,-251.06,130.57,-1
2,1,1.5349,-245.93,130.57,-1
2,1,1.5682,-240.87,130.24,-1
2,1,1.6016,-235.91,130.59,-1
2,1,1.635,-230.81,130.97,-1
2,1,1.6683,-225.48,130.24,-1
2,1,1.7017,-220.18,130.76,-1
2,1,1.7351,-214.36,131.1,-1
2,1,1.7684,-209.51,131.28,-1
2,1,1.8018,-204.53,130.67,-1
2,1,1.8352,-198.98,131.1,-1
2,1,1.8685,-192.99,131.95,-1
2,1,1.9019,-187.8,132.28,-1
2,1,1.9353,-181.48,133.07,-1
2,1,1.9686,-175.89,133.66,-1
2,1,2.002,-170.34,133.24,-1
2,1,2.0354,-164.73,133.87,-1
2,1,2.0687,-159.22,133.24,-1
2,1,2.1021,-154.09,133.24,-1
2,1,2.1355,-148.96,133.24,-1
2,1,2.1688,-143.75,133.49,-1
2,1,2.2022,-137.88,133.07,-1
2,1,2.2356,-132.49,132.68,-1
2,1,2.2689,-126.31,131.1,-1
2,1,2.3023,-121.18,131.1,-1
2,1,2.3357,-115.72,130.18,-1
2,1,2.369,-110.49,129.82,-1
2,1,2.4024,-104.08,128.53,-1
2,1,2.4358,-98.95,128.53,-1
2,1,2.4691,-93.821,128.53,-1
2,1,2.5025,-88.165,128.6,-1
2,1,2.5359,-82.838,128.73,-1
2,1,2.5692,-78.005,128.96,-1
2,1,2.6026,-72.79,129.22,-1
2,1,2.636,-68.173,128.53,-1
2,1,2.6693,-63.044,128.53,-1
2,1,2.7027,-57.914,129.39,-1
2,1,2.7361,-53.212,128.96,-1
2,1,2.7694,-48.083,128.96,-1
2,1,2.8028,-42.953,128.96,-1
2,1,2.8362,-38.251,129.39,-1
2,1,2.8695,-33.122,129.39,-1
2,1,2.9029,-26.361,130.81,-1
2,1,2.9363,-21.153,131.1,-1
2,1,2.9696,-17.026,131.04,-1
2,1,3.003,-12.479,130.51,-1
2,1,3.0364,-7.0467,130.67,-1
2,1,3.0697,-2.3447,131.1,-1
2,1,3.1031,3.2123,130.67,-1
2,1,3.1365,7.4869,130.67,-1
2,1,3.1698,13.044,130.24,-1
2,1,3.2032,17.746,129.82,-1
