ped. #,type,time (s),x (cm),y (cm),density (m-2)
1,1,0,-497.37,-20.723,-1
1,1,0.033367,-492.64,-21.504,-1
1,1,0.066733,-487.94,-21.077,-1
1,1,0.1001,-483.66,-21.932,-1
1,1,0.13347,-477.68,-21.077,-1
1,1,0.16683,-472.55,-21.932,-1
1,1,0.2002,-467.42,-21.932,-1
1,1,0.23357,-462.29,-21.932,-1
1,1,0.26693,-456.31,-21.077,-1
1,1,0.3003,-452.03,-21.077,-1
1,1,0.33367,-446.05,-21.077,-1
1,1,0.36703,-439.55,-20.906,-1
1,1,0.4004,-434.42,-20.906,-1
1,1,0.43377,-429.8,-20.222,-1
1,1,0.46713,-425.53,-21.077,-1
1,1,0.5005,-420.4,-21.077,-1
1,1,0.53387,-414.68,-21.537,-1
1,1,0.56723,-410.14,-21.932,-1
1,1,0.6006,-405.87,-21.932,-1
1,1,0.63397,-400.74,-21.932,-1
1,1,0.66733,-395.61,-22.787,-1
1,1,0.7007,-389.54,-23.043,-1
1,1,0.73407,-384.41,-23.043,-1
1,1,0.76743,-378.51,-22.787,-1
1,1,0.8008,-373.38,-22.787,-1
1,1,0.83417,-368.25,-23.641,-1
1,1,0.86753,-363.12,-24.496,-1
1,1,0.9009,-356.71,-24.069,-1
1,1,0.93427,-351.49,-24.325,-1
1,1,0.96763,-347.3,-24.924,-1
1,1,1.001,-341.23,-24.325,0.15164
1,1,1.0344,-337.05,-24.924,0.15396
1,1,1.0677,-332.34,-23.641,0.15701
1,1,1.1011,-327.21,-23.641,0.16189
1,1,1.1345,-322.08,-23.641,0.16463
1,1,1.1678,-316.95,-23.641,0.1668
1,1,1.2012,-311.82,-23.641,0.17002
1,1,1.2346,-306.69,-23.641,0.17159
1,1,1.2679,-300.71,-22.787,0.17505
1,1,1.3013,-295.58,-22.787,0.17653
1,1,1.3347,-289.53,-22.458,0.18046
1,1,1.368,-284.47,-21.932,0.1843
1,1,1.4014,-279.34,-21.932,0.18764
1,1,1.4348,-274.21,-21.932,0.18757
1,1,1.4681,-268.22,-21.077,0.18803
1,1,1.5015,-261.38,-21.077,0.19498
1,1,1.5349,-257.11,-20.222,0.19667
1,1,1.5682,-251.98,-20.222,0.19709
1,1,1.6016,-245.59,-20.121,0.19832
1,1,1.635,-238.99,-19.88,0.20215
1,1,1.6683,-233.86,-19.88,0.20346
1,1,1.7017,-227.19,-20.222,0.20996
1,1,1.7351,-222.91,-20.222,0.21472
1,1,1.7684,-216.42,-19.538,0.21856
1,1,1.8018,-210.94,-20.222,0.22494
1,1,1.8352,-205.82,-20.222,0.23135
1,1,1.8685,-200.69,-20.222,0.23719
1,1,1.9019,-195.56,-20.222,0.24487
1,1,1.9353,-190.34,-20.428,0.25345
1,1,1.9686,-186.15,-20.222,0.25923
1,1,2.002,-181.02,-20.222,0.26923
1,1,2.0354,-176.75,-20.222,0.27626
1,1,2.0687,-171.1,-19.538,0.28544
1,1,2.1021,-166.49,-20.222,0.29351
1,1,2.1355,-162.21,-20.222,0.30769
1,1,2.1688,-157.94,-20.222,0.31483
1,1,2.2022,-151.96,-20.222,0.32361
1,1,2.2356,-146.83,-20.222,0.33134
1,1,2.2689,-140.84,-20.222,0.34334
1,1,2.3023,-135.71,-20.222,0.35769
1,1,2.3357,-130.58,-20.222,0.36892
1,1,2.369,-125.45,-20.222,0.38278
1,1,2.4024,-120.32,-20.222,0.39659
1,1,2.4358,-115.19,-20.222,0.4109
1,1,2.4691,-110.06,-20.222,0.4249
1,1,2.5025,-104.94,-20.222,0.43971
1,1,2.5359,-99.463,-19.196,0.4583
1,1,2.5692,-94.334,-19.196,0.4709
1,1,2.6026,-89.546,-19.367,0.49057
1,1,2.636,-84.417,-20.222,0.51301
1,1,2.6693,-79.287,-20.222,0.5349
1,1,2.7027,-74.158,-20.222,0.55133
1,1,2.7361,-66.635,-20.564,0.57866
1,1,2.7694,-62.173,-20.593,0.60337
1,1,2.8028,-57.059,-21.932,0.6351
1,1,2.8362,-51.075,-21.932,0.66444
1,1,2.8695,-45.946,-22.787,0.70097
1,1,2.9029,-40.645,-23.128,0.73805
1,1,2.9363,-35.687,-23.641,0.78155
1,1,2.9696,-31.412,-23.641,0.83523
1,1,3.003,-24.422,-24.748,0.87566
1,1,3.0364,-22.008,-25.351,0.93689
1,1,3.0697,-16.996,-22.226,0.98483
1,1,3.1031,-13.646,-25.33,1.0472
1,1,3.1365,-8.5658,-23.628,1.1041
1,1,3.1698,-4.7384,-24.154,1.1625
1,1,3.2032,-1.4898,-23.641,1.2521
1,1,3.2366,3.6397,-23.641,1.2952
1,1,3.2699,7.0594,-23.641,1.3798
1,1,3.3033,13.471,-23.214,1.3965
1,1,3.3367,18.173,-21.932,1.4951
1,1,3.37,22.448,-21.932,1.6005
1,1,3.4034,28.432,-21.932,1.6106
1,1,3.4368,32.707,-20.222,1.5844
1,1,3.4701,37.837,-20.222,1.5067
1,1,3.5035,43.393,-19.794,1.428
1,1,3.5369,48.146,-19.166,1.3495
1,1,3.5702,53.225,-18.512,1.2878
1,1,3.6036,57.5,-18.512,1.2614
1,1,3.637,62.629,-19.367,1.2305
1,1,3.6703,67.759,-19.367,1.2517
1,1,3.7037,72.888,-19.367,1.255
1,1,3.7371,78.018,-19.367,1.2471
1,1,3.7704,83.831,-19.709,1.29
1,1,3.8038,88.365,-20.428,1.3461
1,1,3.8372,94.792,-21.46,1.4003
1,1,3.8705,98.536,-22.787,1.4637
1,1,3.9039,102.81,-22.787,1.5622
1,1,3.9373,107.94,-24.496,1.5981
1,1,3.9706,113.07,-24.496,1.6942
1,1,4.004,119.05,-25.351,1.7962
1,1,4.0374,123.33,-26.206,1.8262
1,1,4.0707,128.46,-26.206,1.8187
1,1,4.1041,133.59,-26.206,1.7801
1,1,4.1375,139.37,-26.295,1.7834
1,1,4.1708,143.85,-26.206,1.7231
1,1,4.2042,148.12,-26.206,1.6541
1,1,4.2376,152.4,-26.206,1.4338
1,1,4.2709,156.67,-25.351,1.216
1,1,4.3043,161.8,-24.496,1.0657
1,1,4.3377,166.07,-24.496,0.93118
1,1,4.371,171.85,-22.875,0.87423
1,1,4.4044,176.33,-22.787,0.82049
1,1,4.4378,181.98,-21.761,0.78053
1,1,4.4711,186.59,-21.077,0.76713
1,1,4.5045,190.87,-20.222,0.75119
1,1,4.5379,196,-20.222,0.73118
1,1,4.5712,201.64,-18.341,0.71732
1,1,4.6046,206.26,-18.512,0.7
1,1,4.638,211.38,-16.802,0.6886
1,1,4.6713,217.37,-16.802,0.68225
1,1,4.7047,221.64,-15.947,0.68176
1,1,4.7381,226.77,-14.237,0.69282
1,1,4.7714,231.56,-14.066,0.69907
1,1,4.8048,236.69,-14.066,0.71646
1,1,4.8382,241.31,-14.237,0.73517
1,1,4.8715,247.55,-13.843,0.75216
1,1,4.9049,251.91,-13.553,0.79171
1,1,4.9383,256.69,-14.237,0.82795
1,1,4.9716,262.32,-13.79,0.87777
1,1,5.005,268.66,-14.237,0.93477
1,1,5.0384,272.94,-15.947,0.99683
1,1,5.0717,277.21,-15.947,1.0747
1,1,5.1051,282.34,-15.947,1.2306
1,1,5.1385,289.64,-14.829,1.4408
1,1,5.1718,294.31,-15.947,1.7017
1,1,5.2052,299.44,-15.947,1.8762
1,1,5.2386,304.74,-15.605,1.9824
1,1,5.2719,309.7,-15.947,2.074
1,1,5.3053,313.12,-17.657,2.0366
1,1,5.3387,318.25,-17.657,2.0437
1,1,5.372,324.23,-17.657,1.9943
1,1,5.4054,329.88,-17.486,1.9743
1,1,5.4388,335.6,-18.597,1.9454
1,1,5.4721,340.73,-18.597,1.9373
1,1,5.5055,345.61,-19.367,1.9712
1,1,5.5389,350.84,-18.965,1.9722
1,1,5.5722,357.58,-19.367,2.0059
1,1,5.6056,362.7,-19.367,2.0243
1,1,5.639,367.83,-21.077,1.9844
1,1,5.6723,373.99,-20.735,1.7453
1,1,5.7057,378.95,-21.077,-1
1,1,5.7391,383.22,-22.787,-1
1,1,5.7724,389.55,-22.103,-1
1,1,5.8058,393.48,-22.787,-1
1,1,5.8392,400.12,-22.736,-1
1,1,5.8725,405.45,-22.787,-1
1,1,5.9059,410.58,-22.787,-1
1,1,5.9393,415.71,-22.787,-1
1,1,5.9726,421.52,-22.274,-1
1,1,6.006,425.97,-22.787,-1
1,1,6.0394,431.1,-22.787,1.3559
1,1,6.0727,437.08,-22.787,1.4106
1,1,6.1061,442.21,-22.787,-1
1,1,6.1395,447.34,-22.787,-1
1,1,6.1728,455.04,-22.787,-1
1,1,6.2062,462.97,-21.043,-1
1,1,6.2396,465.3,-22.787,-1
1,1,6.2729,466.15,-21.932,-1
1,1,6.3063,473.15,-20.413,-1
1,1,6.3397,479.4,-21.504,-1
1,1,6.373,484.96,-20.222,-1
1,1,6.4064,490.09,-20.222,-1
1,1,6.4398,495.64,-20.649,-1
2,1,0.1001,-496.04,-120.35,-1
2,1,0.13347,-491.36,-120.25,-1
2,1,0.16683,-485.8,-119.82,-1
2,1,0.2002,-482.64,-119.73,-1
2,1,0.23357,-475.8,-118.88,-1
2,1,0.26693,-471.27,-118.97,-1
2,1,0.3003,-466.22,-117.51,-1
2,1,0.33367,-461.44,-117.68,-1
2,1,0.36703,-456.31,-117.68,-1
2,1,0.4004,-451.18,-117.68,-1
2,1,0.43377,-446.05,-117.68,-1
2,1,0.46713,-440.06,-117.68,-1
2,1,0.5005,-434.08,-117.68,-1
2,1,0.53387,-429.46,-117.51,-1
2,1,0.56723,-423.82,-117.68,-1
2,1,0.6006,-418.69,-117.68,-1
2,1,0.63397,-413.56,-117.68,-1
2,1,0.66733,-408,-118.11,-1
2,1,0.7007,-403.3,-117.68,-1
2,1,0.73407,-398.17,-117.68,-1
2,1,0.76743,-392.62,-118.11,-1
2,1,0.8008,-386.2,-117.68,-1
2,1,0.83417,-381.07,-117.68,-1
2,1,0.86753,-376.8,-115.97,-1
2,1,0.9009,-370.81,-115.97,-1
2,1,0.93427,-365.69,-115.97,-1
2,1,0.96763,-361.41,-114.26,-1
2,1,1.001,-356.28,-114.26,-1
2,1,1.0344,-351.15,-112.55,-1
2,1,1.0677,-346.88,-112.55,-1
2,1,1.1011,-341.32,-112.13,-1
2,1,1.1345,-336.62,-110.84,-1
2,1,1.1678,-331.49,-110.84,-1
2,1,1.2012,-327.21,-110.84,-1
2,1,1.2346,-322.08,-109.99,-1
2,1,1.2679,-317.81,-109.13,0.37924
2,1,1.3013,-312.68,-109.13,0.38516
2,1,1.3347,-307.55,-109.13,0.38522
2,1,1.368,-302.42,-109.13,0.38846
2,1,1.4014,-297.29,-109.13,0.39414
2,1,1.4348,-292.59,-109.56,0.40109
2,1,1.4681,-287.89,-109.99,0.41346
2,1,1.5015,-282.93,-109.65,0.40602
2,1,1.5349,-277.63,-109.99,0.41216
2,1,1.5682,-273.18,-110.33,0.42431
2,1,1.6016,-268.22,-111.7,0.43257
2,1,1.635,-263.1,-111.7,0.43739
2,1,1.6683,-258.39,-112.13,0.44744
2,1,1.7017,-253.26,-112.13,0.44783
2,1,1.7351,-248.56,-112.55,0.45274
2,1,1.7684,-243.43,-112.55,0.462
2,1,1.8018,-238.99,-112.04,0.46356
2,1,1.8352,-234.03,-111.7,0.46736
2,1,1.8685,-228.9,-112.55,0.46892
2,1,1.9019,-223.77,-112.55,0.47391
2,1,1.9353,-219.07,-112.13,0.47871
2,1,1.9686,-215.22,-112.55,0.48168
2,1,2.002,-210.91,-111.34,0.48224
2,1,2.0354,-205.82,-111.7,0.48489
2,1,2.0687,-201.54,-110.84,0.48878
2,1,2.1021,-196.41,-110.84,0.49669
2,1,2.1355,-192.99,-110.84,0.49594
2,1,2.1688,-187.86,-110.84,0.5026
2,1,2.2022,-183.25,-111.01,0.50633
2,1,2.2356,-178.49,-111.08,0.51277
2,1,2.2689,-174.18,-110.84,0.51654
2,1,2.3023,-169.12,-111.17,0.52099
2,1,2.3357,-164.78,-110.84,0.52909
2,1,2.369,-160.5,-111.7,0.5315
2,1,2.4024,-155.38,-111.7,0.53527
2,1,2.4358,-150.25,-111.7,0.53806
2,1,2.4691,-145.12,-111.7,0.54644
2,1,2.5025,-140.84,-112.55,0.54952
2,1,2.5359,-135.71,-113.41,0.55293
2,1,2.5692,-131.44,-112.55,0.55814
2,1,2.6026,-126.31,-112.55,0.56841
2,1,2.636,-121.64,-113.15,0.57343
2,1,2.6693,-117.76,-112.55,0.57807
2,1,2.7027,-112.63,-112.55,0.5822
2,1,2.7361,-108.62,-112.09,0.58972
2,1,2.7694,-104.08,-112.55,0.60074
2,1,2.8028,-99.805,-112.55,0.6042
2,1,2.8362,-95.103,-112.13,0.61317
2,1,2.8695,-90.829,-112.13,0.61896
2,1,2.9029,-86.981,-111.7,0.6288
2,1,2.9363,-81.852,-111.7,0.63845
2,1,2.9696,-77.578,-111.7,0.64389
2,1,3.003,-72.448,-110.84,0.66301
2,1,3.0364,-68.173,-110.84,0.66499
2,1,3.0697,-63.899,-110.84,0.68223
2,1,3.1031,-59.453,-110.33,0.69513
2,1,3.1365,-55.35,-110.84,0.71051
2,1,3.1698,-50.22,-110.84,0.72859
2,1,3.2032,-46.373,-111.27,0.74303
2,1,3.2366,-42.526,-111.7,0.7628
2,1,3.2699,-37.567,-112.21,0.77302
2,1,3.3033,-33.464,-112.72,0.78971
2,1,3.3367,-29.702,-113.41,0.82151
2,1,3.37,-22.566,-113.86,0.83906
2,1,3.4034,-20.298,-114.26,0.8864
2,1,3.4368,-16.023,-116.83,0.93042
2,1,3.4701,-11.321,-118.11,0.98287
2,1,3.5035,-6.6193,-119.39,1.007
2,1,3.5369,-2.3447,-120.25,1.028
2,1,3.5702,2.7848,-121.96,1.0477
2,1,3.6036,7.2304,-123.33,1.0598
2,1,3.637,11.676,-123.5,1.102
2,1,3.6703,16.891,-124.09,1.1471
2,1,3.7037,21.593,-125.38,1.1822
2,1,3.7371,25.44,-125.8,1.2259
2,1,3.7704,30.142,-127.09,1.2184
2,1,3.8038,35.272,-127.09,1.2266
2,1,3.8372,39.546,-127.09,1.2215
2,1,3.8705,44.248,-127.51,1.212
2,1,3.9039,48.95,-127.94,1.1907
2,1,3.9373,54.08,-127.09,1.1793
2,1,3.9706,58.782,-128.37,1.149
2,1,4.004,63.826,-127.77,1.1458
2,1,4.0374,68.1,-127.77,1.1465
2,1,4.0707,72.888,-128.8,1.1373
2,1,4.1041,78.018,-128.8,1.1689
2,1,4.1375,81.865,-129.22,1.161
2,1,4.1708,86.567,-128.8,1.2407
2,1,4.2042,91.696,-130.51,1.299
2,1,4.2376,96.826,-130.51,1.3903
2,1,4.2709,101.53,-131.79,1.4657
2,1,4.3043,106.66,-131.79,1.5769
2,1,4.3377,110.5,-132.22,1.6934
2,1,4.371,115.63,-132.22,1.7842
2,1,4.4044,120.76,-133.93,1.8146
2,1,4.4378,125.89,-133.93,1.9263
2,1,4.4711,131.02,-135.64,1.9025
2,1,4.5045,136.15,-135.64,1.8606
2,1,4.5379,142.14,-135.64,1.8205
2,1,4.5712,147.27,-135.64,1.6961
2,1,4.6046,153.25,-135.64,1.4874
2,1,4.638,157.95,-135.21,1.3707
2,1,4.6713,163.08,-135.21,1.2822
2,1,4.7047,167.61,-134.44,1.2546
2,1,4.7381,172.06,-133.93,1.258
2,1,4.7714,177.19,-133.93,1.249
2,1,4.8048,181.46,-133.07,1.2349
2,1,4.8382,186.59,-133.07,1.2061
2,1,4.8715,190.87,-132.22,1.1798
2,1,4.9049,196,-132.22,1.1521
2,1,4.9383,201.81,-130.85,1.1111
2,1,4.9716,207.11,-130.51,1.0872
