ped. #,type,time (s),x (cm),y (cm),density (m-2)
1,1,0,-499.47,125.64,-1
1,1,0.033367,-493.92,125.11,-1
1,1,0.066733,-488.31,130.75,-1
1,1,0.1001,-481.61,130.41,-1
1,1,0.13347,-479.09,129.24,-1
1,1,0.16683,-473.4,131.95,-1
1,1,0.2002,-468.7,132.38,-1
1,1,0.23357,-465.03,131.61,-1
1,1,0.26693,-460.15,132.38,-1
1,1,0.3003,-456.21,131.61,-1
1,1,0.33367,-451.18,130.24,-1
1,1,0.36703,-447.59,129.9,-1
1,1,0.4004,-441.8,129.53,-1
1,1,0.43377,-436.64,128.53,-1
1,1,0.46713,-431.94,127.25,-1
1,1,0.5005,-427.24,127.68,-1
1,1,0.53387,-423.82,125.97,-1
1,1,0.56723,-418.43,125.03,-1
1,1,0.6006,-413.74,123.18,-1
1,1,0.63397,-408,122.31,-1
1,1,0.66733,-405.87,120.84,-1
1,1,0.7007,-401.59,119.99,-1
1,1,0.73407,-398.05,122.33,-1
1,1,0.76743,-393.9,122.55,-1
1,1,0.8008,-388.77,123.4,-1
1,1,0.83417,-382.97,122.16,-1
1,1,0.86753,-377.83,122.44,-1
1,1,0.9009,-377.4,123.32,-1
1,1,0.93427,-371.6,122.88,-1
1,1,0.96763,-368.49,122.52,-1
1,1,1.001,-361.41,121.69,-1
1,1,1.0344,-357.99,124.26,-1
1,1,1.0677,-354.14,123.83,-1
1,1,1.1011,-349.13,125.72,0.23706
1,1,1.1345,-345.08,125.22,0.24487
1,1,1.1678,-339.51,126.95,0.24536
1,1,1.2012,-334.48,127.25,0.25167
1,1,1.2346,-330.21,126.4,0.2517
1,1,1.2679,-324.65,126.82,0.25513
1,1,1.3013,-321.63,123.62,0.25542
1,1,1.3347,-315.85,122.7,0.26618
1,1,1.368,-311.4,127.25,0.26614
1,1,1.4014,-306.69,125.97,0.26993
1,1,1.4348,-303.31,124.42,0.26766
1,1,1.4681,-297.29,123.4,0.26849
1,1,1.5015,-292.33,123.92,0.27286
1,1,1.5349,-288.99,121.85,0.27231
1,1,1.5682,-282.76,122.55,0.27232
1,1,1.6016,-278.58,121.24,0.27369
1,1,1.635,-273.45,121.33,0.27535
1,1,1.6683,-267.63,120.75,0.28036
1,1,1.7017,-263.8,120.24,0.27986
1,1,1.7351,-259.93,119.28,0.28514
1,1,1.7684,-254.2,121.01,0.29101
1,1,1.8018,-249.84,121.27,0.29188
1,1,1.8352,-243.86,120.41,0.3048
1,1,1.8685,-241.72,122.55,0.30672
1,1,1.9019,-237.45,122.55,0.30886
1,1,1.9353,-232.3,121.94,0.31388
1,1,1.9686,-228.9,119.99,0.3154
1,1,2.002,-222.66,120.93,0.32326
1,1,2.0354,-220.5,120.24,0.33076
1,1,2.0687,-215.45,122.19,0.33028
1,1,2.1021,-209.1,122,0.33999
1,1,2.1355,-205.39,124.69,0.34876
1,1,2.1688,-200.69,126.82,0.34735
1,1,2.2022,-196.41,125.11,0.34995
1,1,2.2356,-190.54,124.72,0.35942
1,1,2.2689,-187.43,127.25,0.36554
1,1,2.3023,-184.4,127.2,0.36972
1,1,2.3357,-179.31,128.53,0.37563
1,1,2.369,-173.78,129.49,0.38004
1,1,2.4024,-170.76,128.53,0.38331
1,1,2.4358,-164.78,127.68,0.39052
1,1,2.4691,-161.36,128.53,0.3958
1,1,2.5025,-157.09,128.53,0.39717
1,1,2.5359,-152.38,128.11,0.40507
1,1,2.5692,-148.11,128.96,0.40978
1,1,2.6026,-143.97,127.8,0.41534
1,1,2.636,-139.13,127.68,0.42401
1,1,2.6693,-134.43,128.11,0.42956
1,1,2.7027,-130.45,127.88,0.43714
1,1,2.7361,-125.88,128.96,0.4462
1,1,2.7694,-122.46,128.96,0.45416
1,1,2.8028,-118.06,127.33,0.4575
1,1,2.8362,-113.91,127.25,0.46485
1,1,2.8695,-108.78,128.11,0.48037
1,1,2.9029,-103.22,130.24,0.49201
1,1,2.9363,-97.668,131.53,0.49853
1,1,2.9696,-94.163,131.27,0.51169
1,1,3.003,-88.264,131.53,0.52207
1,1,3.0364,-85.439,130.83,0.5399
1,1,3.0697,-81.852,133.66,0.55143
1,1,3.1031,-78.296,133.77,0.56276
1,1,3.1365,-72.649,133.71,0.57684
1,1,3.1698,-67.857,134.51,0.60614
1,1,3.2032,-65.442,137.29,0.62638
1,1,3.2366,-59.624,139.65,0.63479
1,1,3.2699,-51.614,137.9,0.6575
1,1,3.3033,-49.837,139.12,0.67189
1,1,3.3367,-42.073,138.04,0.69609
1,1,3.37,-40.389,139.22,0.7034
1,1,3.4034,-37.157,138.83,0.7329
1,1,3.4368,-30.085,138.26,0.75026
1,1,3.4701,-26.177,137.07,0.77052
1,1,3.5035,-22.897,135.99,0.7953
1,1,3.5369,-18.622,135.99,0.82768
