ped. #,type,time (s),x (cm),y (cm),density (m-2)
1,1,0,-499.91,-135.64,-1
1,1,0.033367,-494.44,-134.61,-1
1,1,0.066733,-487.94,-133.93,-1
1,1,0.1001,-482.64,-132.56,-1
1,1,0.13347,-476.82,-131.36,-1
1,1,0.16683,-470.84,-130.51,-1
1,1,0.2002,-464.86,-128.8,-1
1,1,0.23357,-459.04,-127.6,-1
1,1,0.26693,-453.74,-127.09,-1
1,1,0.3003,-448.61,-127.09,-1
1,1,0.33367,-443.48,-127.09,-1
1,1,0.36703,-438.78,-125.8,-1
1,1,0.4004,-433.65,-125.8,-1
1,1,0.43377,-428.09,-126.23,-1
1,1,0.46713,-422.96,-127.09,-1
1,1,0.5005,-417.83,-127.09,-1
1,1,0.53387,-412.7,-127.09,-1
1,1,0.56723,-405.87,-127.09,0.14355
1,1,0.6006,-400.74,-127.09,0.14588
1,1,0.63397,-395.26,-127.77,0.14993
1,1,0.66733,-390.48,-128.8,0.15123
1,1,0.7007,-385.35,-128.8,0.15203
1,1,0.73407,-379.36,-129.65,0.15418
1,1,0.76743,-374.06,-129.14,0.1559
1,1,0.8008,-368.25,-129.65,0.15903
1,1,0.83417,-363.98,-129.65,0.16095
1,1,0.86753,-358.85,-128.8,0.16332
1,1,0.9009,-354.57,-128.8,0.16671
1,1,0.93427,-349.44,-128.8,0.17271
1,1,0.96763,-344.31,-128.8,0.17232
1,1,1.001,-339.18,-127.09,0.17552
1,1,1.0344,-334.05,-127.09,0.17592
1,1,1.0677,-327.21,-127.09,0.17693
1,1,1.1011,-322.26,-125.89,0.17882
1,1,1.1345,-316.95,-125.38,0.1817
1,1,1.1678,-310.97,-125.38,0.18075
1,1,1.2012,-305.84,-123.67,0.18504
1,1,1.2346,-300.71,-123.67,0.18667
1,1,1.2679,-294.73,-123.67,0.19216
1,1,1.3013,-290.45,-123.67,0.19729
1,1,1.3347,-284.89,-124.95,0.20462
1,1,1.368,-280.19,-125.38,0.20912
1,1,1.4014,-275.92,-125.38,0.22027
1,1,1.4348,-270.79,-127.09,0.22654
1,1,1.4681,-265.66,-127.09,0.23325
1,1,1.5015,-260.53,-127.09,0.2464
1,1,1.5349,-255.4,-128.8,0.25475
1,1,1.5682,-250.27,-128.8,0.26409
1,1,1.6016,-245.14,-129.65,0.27215
1,1,1.635,-240.01,-130.51,0.28212
1,1,1.6683,-234.88,-131.36,0.29284
1,1,1.7017,-229.75,-132.22,0.30129
1,1,1.7351,-223.77,-133.07,0.31365
1,1,1.7684,-219.07,-132.64,0.32213
1,1,1.8018,-213.51,-133.07,0.33159
1,1,1.8352,-208.81,-132.64,0.34389
1,1,1.8685,-203.25,-133.07,0.34896
