ped. #,type,time (s),x (cm),y (cm),density (m-2)
1,1,0.033367,-495.63,-120.25,-1
1,1,0.066733,-490.33,-119.91,-1
1,1,0.1001,-484.95,-118.97,-1
1,1,0.13347,-479.82,-118.97,-1
1,1,0.16683,-473.83,-118.11,-1
1,1,0.2002,-469.13,-117.68,-1
1,1,0.23357,-462.29,-117.68,-1
1,1,0.26693,-456.73,-116.4,-1
1,1,0.3003,-450.75,-115.55,-1
1,1,0.33367,-445.19,-115.12,-1
1,1,0.36703,-440.49,-113.83,-1
1,1,0.4004,-434.93,-114.26,-1
1,1,0.43377,-429.8,-114.26,-1
1,1,0.46713,-424.67,-114.26,-1
1,1,0.5005,-419.55,-114.26,-1
1,1,0.53387,-413.99,-114.69,-1
1,1,0.56723,-408.86,-114.69,-1
1,1,0.6006,-403.3,-114.26,-1
1,1,0.63397,-398.17,-114.26,-1
1,1,0.66733,-392.19,-115.12,-1
1,1,0.7007,-387.06,-115.97,-1
1,1,0.73407,-381.93,-115.97,-1
1,1,0.76743,-375.94,-115.97,-1
1,1,0.8008,-369.53,-116.4,-1
1,1,0.83417,-364.4,-116.4,-1
1,1,0.86753,-358.42,-117.26,0.15307
1,1,0.9009,-352.86,-117.68,0.15537
1,1,0.93427,-347.73,-117.68,0.15914
1,1,0.96763,-342.18,-116.4,0.16211
1,1,1.001,-337.05,-116.4,0.16446
1,1,1.0344,-331.92,-116.4,0.1676
1,1,1.0677,-327.21,-115.97,0.16979
1,1,1.1011,-321.66,-115.55,0.17143
1,1,1.1345,-316.1,-115.12,0.17625
1,1,1.1678,-310.97,-115.97,0.17787
1,1,1.2012,-305.84,-114.26,0.1811
1,1,1.2346,-300.71,-114.26,0.18244
1,1,1.2679,-294.73,-113.41,0.18424
1,1,1.3013,-289.17,-112.13,0.18715
1,1,1.3347,-283.61,-112.55,0.18955
1,1,1.368,-278.48,-112.55,0.19092
1,1,1.4014,-272.93,-111.27,0.19436
1,1,1.4348,-267.8,-111.27,0.19743
1,1,1.4681,-262.67,-111.27,0.20052
1,1,1.5015,-257.54,-111.27,0.20434
1,1,1.5349,-252.41,-111.27,0.20865
1,1,1.5682,-247.28,-111.27,0.21282
1,1,1.6016,-241.72,-112.55,0.21723
1,1,1.635,-236.59,-112.55,0.22006
1,1,1.6683,-231.46,-112.55,0.22332
1,1,1.7017,-226.33,-112.55,0.2278
1,1,1.7351,-220.35,-113.41,0.23207
1,1,1.7684,-215.22,-114.26,0.2371
1,1,1.8018,-210.09,-114.26,0.24016
1,1,1.8352,-204.96,-114.26,0.24549
1,1,1.8685,-199.83,-114.26,0.25004
1,1,1.9019,-192.99,-115.12,0.25422
1,1,1.9353,-187.43,-115.55,0.26047
1,1,1.9686,-183.07,-114.95,0.2647
1,1,2.002,-177.6,-115.12,0.26993
1,1,2.0354,-172.9,-114.69,0.27629
1,1,2.0687,-168.2,-114.26,0.28139
1,1,2.1021,-163.07,-114.26,0.28872
1,1,2.1355,-157.51,-114.69,0.29328
1,1,2.1688,-151.53,-113.83,0.29918
1,1,2.2022,-146.4,-113.83,0.30501
1,1,2.2356,-142.72,-112.9,0.30785
1,1,2.2689,-135.71,-112.55,0.31494
1,1,2.3023,-131.44,-112.55,0.31895
1,1,2.3357,-126.31,-112.55,0.32317
1,1,2.369,-121.18,-112.55,0.32649
1,1,2.4024,-115.62,-111.27,0.33362
1,1,2.4358,-109.64,-112.13,0.33112
1,1,2.4691,-102.8,-110.42,0.33826
1,1,2.5025,-96.813,-110.42,0.34584
1,1,2.5359,-92.966,-111.7,0.35364
1,1,2.5692,-88.007,-113.92,0.36157
1,1,2.6026,-83.562,-114.26,0.36839
1,1,2.636,-78.86,-114.69,0.37451
1,1,2.6693,-72.106,-115.29,0.38414
1,1,2.7027,-67.746,-117.26,0.39032
1,1,2.7361,-63.044,-117.68,0.39777
1,1,2.7694,-58.342,-118.11,0.40493
1,1,2.8028,-52.357,-118.97,0.41373
1,1,2.8362,-47.655,-120.25,0.41943
1,1,2.8695,-42.098,-119.82,0.43029
1,1,2.9029,-36.883,-120.42,0.43791
1,1,2.9363,-31.241,-120.59,0.44256
1,1,2.9696,-26.282,-119.39,0.44875
1,1,3.003,-22.008,-119.39,0.4581
1,1,3.0364,-16.451,-118.97,0.46541
1,1,3.0697,-11.749,-119.39,0.46856
1,1,3.1031,-5.7643,-117.68,0.47602
1,1,3.1365,-1.4897,-116.83,0.48526
1,1,3.1698,2.9559,-117.17,0.49174
1,1,3.2032,8.3418,-116.4,0.49066
1,1,3.2366,14.754,-115.12,0.49864
1,1,3.2699,18.173,-113.41,0.51143
1,1,3.3033,24.585,-113.83,0.51949
1,1,3.3367,28.945,-114.43,0.53649
1,1,3.37,34.417,-113.41,0.53814
1,1,3.4034,40.829,-111.27,0.55903
1,1,3.4368,45.531,-111.7,0.5839
1,1,3.4701,49.805,-112.55,0.60905
1,1,3.5035,55.362,-112.98,0.64338
1,1,3.5369,59.209,-114.26,0.67554
1,1,3.5702,64.339,-114.26,0.72302
1,1,3.6036,69.896,-114.69,0.77447
1,1,3.637,73.743,-115.12,0.82339
1,1,3.6703,80.582,-114.26,0.88869
1,1,3.7037,84.857,-115.97,0.9548
1,1,3.7371,90.414,-116.4,0.99016
1,1,3.7704,96.398,-116.4,1.0197
1,1,3.8038,101.27,-118.02,1.0427
1,1,3.8372,107.94,-117.68,1.0648
1,1,3.8705,113.07,-118.54,1.086
1,1,3.9039,118.63,-118.97,1.0405
1,1,3.9373,124.18,-118.54,0.95868
1,1,3.9706,129.74,-116.4,0.89088
1,1,4.004,133.59,-116.83,0.71721
1,1,4.0374,139.57,-116.83,0.62907
1,1,4.0707,144.27,-115.55,0.5551
1,1,4.1041,148.98,-115.97,0.50635
1,1,4.1375,153.68,-114.69,0.4692
1,1,4.1708,158.38,-115.12,0.44214
1,1,4.2042,163.51,-115.12,0.41717
1,1,4.2376,169.49,-114.26,0.39378
1,1,4.2709,174.62,-112.55,0.37624
1,1,4.3043,180.18,-112.13,0.36371
1,1,4.3377,185.31,-112.13,0.35636
1,1,4.371,190.01,-111.7,0.34614
1,1,4.4044,195.57,-110.42,0.34498
1,1,4.4378,198.99,-111.27,0.33791
1,1,4.4711,205.91,-113.24,0.33097
1,1,4.5045,212.24,-113.41,0.32358
1,1,4.5379,216.94,-112.13,0.32022
1,1,4.5712,221.64,-112.55,0.31003
