ped. #,type,time (s),x (cm),y (cm),density (m-2)
1,1,0.066733,-494.26,-114.09,-1
1,1,0.1001,-488.37,-113.83,-1
1,1,0.13347,-483.49,-111.36,-1
1,1,0.16683,-478.7,-111.36,-1
1,1,0.2002,-470.84,-110.84,-1
1,1,0.23357,-465.68,-109.37,-1
1,1,0.26693,-461.44,-108.28,-1
1,1,0.3003,-456.31,-106.57,-1
1,1,0.33367,-451.18,-106.57,-1
1,1,0.36703,-446.9,-106.57,-1
1,1,0.4004,-442.2,-105.29,-1
1,1,0.43377,-437.07,-105.29,-1
1,1,0.46713,-431.51,-106.57,-1
1,1,0.5005,-426.38,-106.57,-1
1,1,0.53387,-422.11,-106.57,-1
1,1,0.56723,-417.83,-106.57,-1
1,1,0.6006,-412.7,-106.57,-1
1,1,0.63397,-407.58,-106.57,-1
1,1,0.66733,-402.02,-106.14,-1
1,1,0.7007,-396.03,-107,-1
1,1,0.73407,-391.33,-108.28,-1
1,1,0.76743,-385.77,-108.71,-1
1,1,0.8008,-380.65,-108.71,-1
1,1,0.83417,-375.09,-109.99,-1
1,1,0.86753,-370.64,-110.33,-1
1,1,0.9009,-364.66,-109.65,-1
1,1,0.93427,-360.13,-108.71,-1
1,1,0.96763,-355,-108.71,-1
1,1,1.001,-350.3,-108.28,-1
1,1,1.0344,-345.59,-107.85,-1
1,1,1.0677,-340.89,-107.42,-1
1,1,1.1011,-335.76,-106.57,-1
1,1,1.1345,-330.63,-106.57,-1
1,1,1.1678,-325.93,-105.29,-1
1,1,1.2012,-321.23,-104.86,-1
1,1,1.2346,-314.82,-104.43,-1
1,1,1.2679,-310.12,-103.15,-1
1,1,1.3013,-304.99,-102.29,-1
1,1,1.3347,-300.71,-101.44,-1
1,1,1.368,-293.87,-102.29,0.16284
1,1,1.4014,-290.45,-101.44,0.17821
1,1,1.4348,-284.47,-101.44,0.18288
1,1,1.4681,-280.62,-101.87,0.18478
1,1,1.5015,-275.49,-101.87,0.18606
1,1,1.5349,-270.36,-101.01,0.19018
1,1,1.5682,-266.09,-101.87,0.19483
1,1,1.6016,-261.38,-103.15,0.19587
1,1,1.635,-255.4,-102.29,0.20004
1,1,1.6683,-251.13,-103.15,0.20358
1,1,1.7017,-246.85,-104,0.20615
1,1,1.7351,-241.72,-104.86,0.21045
