ped. #,type,time (s),x (cm),y (cm),density (m-2)
1,1,0,-497.34,37.913,-1
1,1,0.033367,-492.21,37.913,-1
1,1,0.066733,-487.94,37.913,-1
1,1,0.1001,-483.66,37.913,-1
1,1,0.13347,-477.68,37.058,-1
1,1,0.16683,-473.4,37.058,-1
1,1,0.2002,-468.27,36.203,-1
1,1,0.23357,-463.14,36.203,-1
1,1,0.26693,-458.02,36.203,-1
1,1,0.3003,-452.89,35.348,-1
1,1,0.33367,-447.76,34.493,-1
1,1,0.36703,-442.63,34.493,-1
1,1,0.4004,-437.5,33.638,-1
1,1,0.43377,-432.37,33.638,-1
1,1,0.46713,-427.24,32.783,-1
1,1,0.5005,-422.11,32.783,-1
1,1,0.53387,-416.98,33.638,-1
1,1,0.56723,-411.85,33.638,-1
1,1,0.6006,-408,34.066,-1
1,1,0.63397,-402.62,34.151,-1
1,1,0.66733,-398.17,34.493,-1
1,1,0.7007,-393.04,34.493,-1
1,1,0.73407,-387.91,34.493,-1
1,1,0.76743,-382.78,34.493,-1
1,1,0.8008,-377.65,34.493,-1
1,1,0.83417,-371.97,34.996,-1
1,1,0.86753,-367.39,36.203,-1
1,1,0.9009,-361.41,36.203,-1
1,1,0.93427,-356.79,36.887,-1
1,1,0.96763,-352.01,37.913,-1
1,1,1.001,-346.88,37.913,-1
1,1,1.0344,-341.75,37.913,0.19911
1,1,1.0677,-337.9,37.485,0.20731
1,1,1.1011,-333.2,37.913,0.21046
1,1,1.1345,-328.07,37.913,0.21555
1,1,1.1678,-323.79,37.913,0.22726
1,1,1.2012,-319.52,37.058,0.23466
1,1,1.2346,-314.39,37.058,0.23632
1,1,1.2679,-309.26,36.203,0.24617
1,1,1.3013,-304.99,36.203,0.24853
1,1,1.3347,-299.86,35.348,0.24979
1,1,1.368,-294.73,35.348,0.25384
1,1,1.4014,-289.6,34.493,0.26263
1,1,1.4348,-285.32,34.493,0.26459
1,1,1.4681,-280.62,33.211,0.26826
1,1,1.5015,-275.49,33.211,0.2816
1,1,1.5349,-271.22,34.066,0.28069
1,1,1.5682,-264.8,34.493,0.30118
1,1,1.6016,-261.38,34.493,0.30436
1,1,1.635,-256.26,34.493,0.31031
1,1,1.6683,-251.13,34.493,0.31945
1,1,1.7017,-246,34.493,0.33139
1,1,1.7351,-241.72,34.493,0.34647
1,1,1.7684,-237.45,33.638,0.35469
1,1,1.8018,-232.32,34.493,0.35719
1,1,1.8352,-227.19,34.493,0.36629
1,1,1.8685,-222.06,34.493,0.38003
1,1,1.9019,-217.78,34.493,0.39146
1,1,1.9353,-212.65,34.493,0.40397
1,1,1.9686,-207.53,34.493,0.42578
1,1,2.002,-203.68,34.92,0.43742
1,1,2.0354,-198.55,34.92,0.45003
1,1,2.0687,-192.99,35.348,0.46157
1,1,2.1021,-188.29,35.775,0.47565
1,1,2.1355,-182.73,35.348,0.50746
1,1,2.1688,-179.31,35.348,0.5253
1,1,2.2022,-175.04,34.493,0.54364
1,1,2.2356,-169.91,33.638,0.56995
1,1,2.2689,-164.78,33.638,0.58992
1,1,2.3023,-160.5,32.783,0.6065
1,1,2.3357,-155.38,32.783,0.62408
1,1,2.369,-151.96,31.073,0.65082
1,1,2.4024,-146.83,31.073,0.65059
1,1,2.4358,-141.7,31.073,0.67033
1,1,2.4691,-137.85,30.646,0.66849
