-9,1
-9,2
-9,4
-9,5
-8,2
-8,3
-8,5
-8,6
-7,1
-7,4
-7,5
-7,6
-6,1
-6,2
-6,4
-6,6
-5,1
-5,3
-5,4
-5,5
-4,1
-4,2
-4,4
-4,5
-3,1
-3,3
-3,5
-3,6
-2,2
-2,3
-2,5
-2,6
-1,2
-1,3
-1,5
-1,6
1,3
1,4
2,1
2,6
3,2
3,5
4,2
4,4
5,1
5,4
6,2
6,6
7,3
7,4
8,1
8,5
9,3
9,6
