-9,1
-9,3
-9,5
-9,6
-8,1
-8,3
-8,5
-8,6
-7,1
-7,2
-7,4
-7,6
-6,1
-6,3
-6,4
-6,6
-5,1
-5,2
-5,4
-5,6
-4,1
-4,2
-4,5
-4,6
-3,2
-3,4
-3,5
-3,6
-2,1
-2,2
-2,4
-2,5
-1,1
-1,2
-1,4
-1,6
1,1
1,4
2,3
2,6
3,2
3,5
4,3
4,6
5,1
5,4
6,2
6,5
7,3
7,4
8,1
8,5
9,2
9,4
